"Carrier","Departure Delay","Arrival Delay"
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-10.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-11.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
"WN",-3.00,-12.00
